-1.098222185496372718e-17;-1.230054423327530382e-19;-4.920268320512492655e-18;5.734449590546935158e-18;1.324101836967248253e-17;-2.588536056158329420e-18;1.595830070785426034e-17;8.633722975017822915e-18;3.203943381634129317e-18;9.662225287549242618e-18
1.110223024625156540e-16;-5.290906601729261638e-17;1.665334536937734811e-16;1.387778780781445676e-16;2.775557561562891351e-17;4.857225732735059864e-17;6.938893903907228378e-17;-2.532696274926138358e-16;-1.908195823574487804e-17;2.775557561562891351e-17
-0.000000000000000000e+00;-1.214306433183764966e-17;-0.000000000000000000e+00;1.665334536937734811e-16;0.000000000000000000e+00;-2.775557561562891351e-17;-5.551115123125782702e-17;5.551115123125782702e-17;-6.938893903907228378e-17;-4.163336342344337027e-17
-0.000000000000000000e+00;5.551115123125782702e-17;1.110223024625156540e-16;9.020562075079396891e-17;-5.551115123125782702e-17;-5.551115123125782702e-17;2.220446049250313081e-16;2.775557561562891351e-17;-8.326672684688674053e-17;-1.249000902703301108e-16
-0.000000000000000000e+00;-5.551115123125782702e-17;-0.000000000000000000e+00;1.110223024625156540e-16;-5.551115123125782702e-17;1.474514954580286030e-17;-5.551115123125782702e-17;-1.387778780781445676e-16;1.387778780781445676e-17;2.775557561562891351e-17
-0.000000000000000000e+00;-1.110223024625156540e-16;4.336808689942017736e-18;-0.000000000000000000e+00;5.551115123125782702e-17;-5.551115123125782702e-17;-1.110223024625156540e-16;-1.179611963664228824e-16;-5.551115123125782702e-17;0.000000000000000000e+00
-0.000000000000000000e+00;1.110223024625156540e-16;-6.938893903907228378e-18;-1.665334536937734811e-16;1.040834085586084257e-16;-1.040834085586084257e-16;-2.775557561562891351e-17;-3.469446951953614189e-17;-9.367506770274758310e-17;-8.326672684688674053e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;-5.551115123125782702e-17;-1.110223024625156540e-16;2.775557561562891351e-17;-1.110223024625156540e-16;1.110223024625156540e-16;-1.387778780781445676e-17;4.163336342344337027e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.084202172485504434e-19;6.938893903907228378e-18;0.000000000000000000e+00;2.775557561562891351e-17;0.000000000000000000e+00;-0.000000000000000000e+00;8.326672684688674053e-17;0.000000000000000000e+00
-0.000000000000000000e+00;0.000000000000000000e+00;6.776263578034402713e-21;-0.000000000000000000e+00;-2.775557561562891351e-17;8.326672684688674053e-17;0.000000000000000000e+00;3.330669073875469621e-16;0.000000000000000000e+00;0.000000000000000000e+00
-0.000000000000000000e+00;-1.694065894508600678e-21;-4.235164736271501695e-22;-2.168404344971008868e-19;6.938893903907228378e-18;2.220446049250313081e-16;0.000000000000000000e+00;2.428612866367529932e-17;-2.775557561562891351e-17;0.000000000000000000e+00
-0.000000000000000000e+00;-1.058791184067875424e-22;-0.000000000000000000e+00;-0.000000000000000000e+00;-3.469446951953614189e-18;1.110223024625156540e-16;0.000000000000000000e+00;5.551115123125782702e-17;5.551115123125782702e-17;1.665334536937734811e-16
-0.000000000000000000e+00;1.654361225106055350e-24;-0.000000000000000000e+00;-0.000000000000000000e+00;-4.336808689942017736e-19;-1.387778780781445676e-17;-3.469446951953614189e-18;-0.000000000000000000e+00;-5.551115123125782702e-17;0.000000000000000000e+00
-0.000000000000000000e+00;5.169878828456422968e-26;-0.000000000000000000e+00;-1.058791184067875424e-22;2.710505431213761085e-20;-1.734723475976807094e-18;-4.336808689942017736e-19;-1.387778780781445676e-17;2.220446049250313081e-16;0.000000000000000000e+00
-0.000000000000000000e+00;0.000000000000000000e+00;-2.019483917365790222e-28;1.323488980084844280e-23;0.000000000000000000e+00;-2.168404344971008868e-19;-5.421010862427522170e-20;-1.734723475976807094e-18;-5.551115123125782702e-17;-5.551115123125782702e-17
-1.537810073672057193e-04;1.690826771714586693e-04;-1.671177643101422541e-02;1.642757954145267207e-02;2.057738688986586462e-02;2.584666716277837090e-02;-5.090708452088475722e-02;1.805512900122805547e-02;-1.377557936626472301e-03;-1.384354429526368779e-02
-1.322264252112630113e-03;4.412654386026006528e-03;-6.580527494588103710e-02;7.083163192973980504e-02;8.785633941418408144e-02;8.292217402497190082e-02;-1.700040846777001458e-01;6.031378385859580832e-02;7.728049318546686974e-02;-1.624124333517218410e-03
-8.782714180736669613e-04;8.416949477522580464e-03;-8.173777656440572859e-02;8.481352021776643324e-02;1.064283640863919189e-01;8.585608176674887349e-02;-2.033779876175347279e-01;5.349958294464880748e-02;1.153776896759855092e-01;3.460416126788101732e-03
