-4.302873691166548156e+02;-2.299081994488672454e+00;-7.135989940186819069e+01;3.330781562825195863e+01;4.696353305250418231e+01;-7.817364607815433963e+00;4.044589376163574457e+01;1.272787912615127759e+01;3.251826725497716453e+00;7.704309974758033697e+00
-4.302873691166547019e+02;-2.299081994488594294e+00;-7.135989940186843228e+01;3.330781562825204389e+01;4.696353305250418941e+01;-7.817364607815480149e+00;4.044589376163586536e+01;1.272787912615131134e+01;3.251826725497677817e+00;7.704309974758040802e+00
-4.302873691166549293e+02;-2.299081994488656022e+00;-7.135989940186858860e+01;3.330781562825191600e+01;4.696353305250419652e+01;-7.817364607815423305e+00;4.044589376163579431e+01;1.272787912615130601e+01;3.251826725497715564e+00;7.704309974758085211e+00
-4.302873691166548724e+02;-2.299081994488656022e+00;-7.135989940186782121e+01;3.330781562825191600e+01;4.696353305250400467e+01;-7.817364607815437516e+00;4.044589376163585115e+01;1.272787912615135753e+01;3.251826725497697357e+00;7.704309974758073665e+00
-4.302873691166548156e+02;-2.299081994488528125e+00;-7.135989940186820490e+01;3.330781562825215758e+01;4.696353305250416099e+01;-7.817364607815437516e+00;4.044589376163574457e+01;1.272787912615119410e+01;3.251826725497737769e+00;7.704309974758043467e+00
-4.302873691166548156e+02;-2.299081994488674230e+00;-7.135989940186817648e+01;3.330781562825193731e+01;4.696353305250410415e+01;-7.817364607815459721e+00;4.044589376163571615e+01;1.272787912615135753e+01;3.251826725497771964e+00;7.704309974757998170e+00
-4.302873691166548724e+02;-2.299081994488674230e+00;-7.135989940186819069e+01;3.330781562825183073e+01;4.696353305250406862e+01;-7.817364607815459721e+00;4.044589376163580141e+01;1.272787912615119410e+01;3.251826725497687143e+00;7.704309974758088764e+00
-4.302873691166548156e+02;-2.299081994488656022e+00;-7.135989940186819069e+01;3.330781562825195863e+01;4.696353305250438837e+01;-7.817364607815401101e+00;4.044589376163585115e+01;1.272787912615127581e+01;3.251826725497710235e+00;7.704309974758013269e+00
-4.302873691166548724e+02;-2.299081994488644476e+00;-7.135989940186820490e+01;3.330781562825196573e+01;4.696353305250413257e+01;-7.817364607815349586e+00;4.044589376163585115e+01;1.272787912615127581e+01;3.251826725497704018e+00;7.704309974758043467e+00
-4.302873691166548724e+02;-2.299081994488644032e+00;-7.135989940186819069e+01;3.330781562825197284e+01;4.696353305250414678e+01;-7.817364607815437516e+00;4.044589376163578720e+01;1.272787912615127581e+01;3.251826725497712456e+00;7.704309974757998170e+00
-4.302873691166548156e+02;-2.299081994488644476e+00;-7.135989940186820490e+01;3.330781562825197284e+01;4.696353305250416099e+01;-7.817364607815496136e+00;4.044589376163585115e+01;1.272787912615133621e+01;3.251826725497669823e+00;7.704309974758021262e+00
-4.302873691166548156e+02;-2.299081994488644476e+00;-7.135989940186819069e+01;3.330781562825197284e+01;4.696353305250416099e+01;-7.817364607815437516e+00;4.044589376163579431e+01;1.272787912615127581e+01;3.251826725497737769e+00;7.704309974758058566e+00
-4.302873691166548156e+02;-2.299081994488644032e+00;-7.135989940186820490e+01;3.330781562825197284e+01;4.696353305250415389e+01;-7.817364607815437516e+00;4.044589376163578720e+01;1.272787912615128469e+01;3.251826725497941606e+00;7.704309974758073665e+00
-4.302873691166548724e+02;-2.299081994488644032e+00;-7.135989940186820490e+01;3.330781562825197994e+01;4.696353305250415389e+01;-7.817364607815435740e+00;4.044589376163579431e+01;1.272787912615128292e+01;3.251826725498009996e+00;7.704309974757998170e+00
-4.302873691166548724e+02;-2.299081994488644032e+00;-7.135989940186820490e+01;3.330781562825197284e+01;4.696353305250416099e+01;-7.817364607815435740e+00;4.044589376163578720e+01;1.272787912615128825e+01;3.251826725497737769e+00;7.704309974758118962e+00
-4.302873691166548724e+02;-2.299081994488644032e+00;-7.135989940186820490e+01;3.330781562825197284e+01;4.696353305250416099e+01;-7.817364607815435740e+00;4.044589376163578720e+01;1.272787912615128825e+01;3.251826725497712456e+00;7.704309974758088764e+00
-3.694971000498548506e+02;-1.212204450509058518e+02;1.068871699322683888e+01;4.341938281609863992e+01;2.021746782282112775e+01;-5.604199468574996246e+01;-5.000400190850189830e+01;-6.150226049080308854e+01;-8.770262284895626692e+01;5.480359266852276079e+01
-3.206966697480928588e+02;-2.126448743040438671e+02;4.299726649352520269e+01;6.077058188404603811e+01;2.046647262869882411e+01;-5.665207765325674671e+01;-1.431598556347136935e+02;-8.860990250555676084e+01;-1.070655494707691560e+02;4.437533981193866595e+01
-2.868614094389588445e+02;-2.763267000285520112e+02;7.134032160807541345e+01;8.057538972721508230e+01;1.933391358784329128e+01;-7.543642392451421586e+01;-1.876611703554955852e+02;-5.401093290880631059e+01;-1.495768995730688573e+02;1.137433696467188504e+01
-2.361054534367313806e+02;-3.620734225979732059e+02;1.138594988589425299e+02;7.460839705780439601e+01;1.448419063669765627e+01;-5.854932466708434191e+01;-2.020527407561333462e+02;-6.460493609807481619e+01;-1.472697273522508681e+02;-4.660988784443164690e+01
-2.266322334104327467e+02;-3.802336499588999459e+02;1.463117222288592245e+02;7.383728885483354532e+01;2.088709367738829314e+01;-4.934182293308213474e+01;-1.802275173063882505e+02;-8.462375287316868366e+01;-1.264196806414713450e+02;-8.596596070445924909e+01
-1.861359482554315150e+02;-3.485370082571973285e+02;1.944046674776747352e+02;5.339609883625441000e+01;2.946975677180602204e+01;4.720050033579752835e+01;-2.352660863766286354e+02;-9.399660077916961143e+01;-1.167333923857900260e+02;-6.586881470315464782e+00
-9.569739943709792840e+01;-3.766391261539205857e+02;2.888916551752021746e+02;-1.858415548918926063e+01;2.600002579459646412e+01;1.550490565635238056e+02;-2.085532754635559058e+02;-8.134550890622358565e+01;-2.572129267906699823e+01;-9.922550170018668680e+00
-3.605817254569661401e+01;-3.867182612351487592e+02;3.525029350277817457e+02;-4.698141257503627344e+01;7.797664446894835066e+01;1.865893303188298660e+02;-1.901046639883149396e+02;3.314428423306764460e-01;8.814712391336803421e+01;-3.077066807032631246e+01
-3.631587832491288736e+01;-3.742861171795394171e+02;3.909140121740189784e+02;-5.943714266144412761e+01;-8.869673949825410020e+00;1.554674261639160022e+02;-1.525231331488826925e+02;-5.087647070840023211e+00;3.315921511386761011e+01;-5.496048436394887915e+01
6.790191677332775555e+01;-3.865636125033680628e+02;4.676767380673428534e+02;-1.051665325473205428e+02;7.892514546125792840e+00;1.285812733035231759e+02;-6.848935848253145764e+01;1.167911637651828727e+02;1.289204101976358174e+02;-7.899899117904337409e+00
